,Error,Energy,Iteration,Cost,Method,Architecture
0,0.197772034202,0.319375496282,87,5.2,PAL,DeepSpeech
1,0.225334032291,0.307753104996,6,5.2,PAL,DeepSpeech
2,0.235287567149,0.252172748846,97,5.2,PAL,DeepSpeech
3,0.242781149281,0.241972448415,148,5.2,PAL,DeepSpeech
4,0.321498057335,0.214704534409,80,5.2,PAL,DeepSpeech
5,0.3233817347,0.177585255847,24,5.2,PAL,DeepSpeech
6,0.33018952446,0.138092572783,112,5.2,PAL,DeepSpeech
7,0.331555457831,0.124919226303,62,5.2,PAL,DeepSpeech
8,0.281207652863,0.32531154195,130,5.2,PAL,DeepSpeech
9,0.323064430204,0.270239327812,109,5.2,PAL,DeepSpeech
10,0.440701154306,0.28726682004,182,5.2,PAL,DeepSpeech
11,0.309526718507,0.254927157993,199,5.2,PAL,DeepSpeech
12,0.383309717958,0.360522458235,152,5.2,PAL,DeepSpeech
13,0.283737180181,0.410847836171,27,5.2,PAL,DeepSpeech
14,0.449287894296,0.384934527407,8,5.2,PAL,DeepSpeech
15,0.387278607653,0.239891158112,107,5.2,PAL,DeepSpeech
16,0.450072262905,0.283100550672,60,5.2,PAL,DeepSpeech
17,0.283975078828,0.274876945082,173,5.2,PAL,DeepSpeech
18,0.379310111453,0.352922126764,15,5.2,PAL,DeepSpeech
19,0.425925304228,0.233522672708,30,5.2,PAL,DeepSpeech
20,0.358358476746,0.368976649111,122,5.2,PAL,DeepSpeech
21,0.29607156522,0.294696964894,11,5.2,PAL,DeepSpeech
22,0.358730632322,0.291432535154,31,5.2,PAL,DeepSpeech
23,0.361560827904,0.294691296168,180,5.2,PAL,DeepSpeech
24,0.32799510151,0.245314383384,185,5.2,PAL,DeepSpeech
25,0.293176927977,0.392011511345,75,5.2,PAL,DeepSpeech
26,0.384330609168,0.303207951644,51,5.2,PAL,DeepSpeech
27,0.289866354785,0.300963474247,139,5.2,PAL,DeepSpeech
28,0.317474198622,0.34330354019,95,5.2,PAL,DeepSpeech
29,0.334623472781,0.309586684723,137,5.2,PAL,DeepSpeech
30,0.315786561971,0.26648474785,83,5.2,PAL,DeepSpeech
31,0.429246588707,0.222685963563,135,5.2,PAL,DeepSpeech
32,0.346869218331,0.363821981626,108,5.2,PAL,DeepSpeech
33,0.301836532571,0.253346666833,65,5.2,PAL,DeepSpeech
34,0.373382034968,0.327047340037,114,5.2,PAL,DeepSpeech
35,0.353089006022,0.254350887748,50,5.2,PAL,DeepSpeech
36,0.314784405849,0.300557729387,4,5.2,PAL,DeepSpeech
37,0.332034644675,0.357633129046,96,5.2,PAL,DeepSpeech
38,0.325132205676,0.293164471689,66,5.2,PAL,DeepSpeech
39,0.36937335339,0.257549979433,73,5.2,PAL,DeepSpeech
40,0.332884552258,0.275256213993,32,5.2,PAL,DeepSpeech
41,0.340672445295,0.272192559175,22,5.2,PAL,DeepSpeech
42,0.35463451933,0.308107144538,188,5.2,PAL,DeepSpeech
43,0.292929748445,0.367186550675,47,5.2,PAL,DeepSpeech
44,0.288886613179,0.34452370747,39,5.2,PAL,DeepSpeech
45,0.296550707988,0.315862291948,61,5.2,PAL,DeepSpeech
46,0.449880599408,0.239083209034,76,5.2,PAL,DeepSpeech
47,0.371634449926,0.227875005292,46,5.2,PAL,DeepSpeech
48,0.322047590352,0.379292927754,45,5.2,PAL,DeepSpeech
49,0.308096063,0.312664739862,84,5.2,PAL,DeepSpeech
50,0.285847332855,0.247979921944,193,5.2,PAL,DeepSpeech
51,0.283112160862,0.287754138299,179,5.2,PAL,DeepSpeech
52,0.281808498755,0.263559235647,169,5.2,PAL,DeepSpeech
53,0.3289823782,0.299721422826,88,5.2,PAL,DeepSpeech
54,0.281518984125,0.395571152845,85,5.2,PAL,DeepSpeech
55,0.278503519561,0.242162376503,82,5.2,PAL,DeepSpeech
56,0.288358944529,0.318101506875,163,5.2,PAL,DeepSpeech
57,0.345945980217,0.274855453652,105,5.2,PAL,DeepSpeech
58,0.339977111087,0.404969226351,124,5.2,PAL,DeepSpeech
59,0.339101984154,0.327847456448,21,5.2,PAL,DeepSpeech
60,0.386013372185,0.26759582832,53,5.2,PAL,DeepSpeech
61,0.329513786049,0.282361753456,117,5.2,PAL,DeepSpeech
62,0.374608792701,0.360223191895,86,5.2,PAL,DeepSpeech
63,0.440900165523,0.267836313469,142,5.2,PAL,DeepSpeech
64,0.365417919798,0.35202736476,198,5.2,PAL,DeepSpeech
65,0.374346122498,0.255445083005,147,5.2,PAL,DeepSpeech
66,0.334041606773,0.270039903442,191,5.2,PAL,DeepSpeech
67,0.430746553024,0.236863861879,118,5.2,PAL,DeepSpeech
68,0.29284880925,0.269388611573,161,5.2,PAL,DeepSpeech
69,0.338256926546,0.333734728036,3,5.2,PAL,DeepSpeech
70,0.292606606357,0.312106088695,103,5.2,PAL,DeepSpeech
71,0.438906164084,0.295622051934,19,5.2,PAL,DeepSpeech
72,0.301531085111,0.365200219017,136,5.2,PAL,DeepSpeech
73,0.301811585297,0.317615011311,92,5.2,PAL,DeepSpeech
74,0.360746654354,0.252951566188,141,5.2,PAL,DeepSpeech
75,0.330550562195,0.235611895354,56,5.2,PAL,DeepSpeech
76,0.288674003682,0.263544510358,156,5.2,PAL,DeepSpeech
77,0.348913003581,0.2538366994,42,5.2,PAL,DeepSpeech
78,0.340238739778,0.296643489709,100,5.2,PAL,DeepSpeech
79,0.336243458527,0.228359195306,104,5.2,PAL,DeepSpeech
80,0.308689507561,0.29016169144,171,5.2,PAL,DeepSpeech
81,0.360769913603,0.228287536689,20,5.2,PAL,DeepSpeech
82,0.321850377949,0.313606841179,67,5.2,PAL,DeepSpeech
83,0.355057747211,0.238916321885,127,5.2,PAL,DeepSpeech
84,0.407377840168,0.237243811198,166,5.2,PAL,DeepSpeech
85,0.377985396796,0.337583040456,149,5.2,PAL,DeepSpeech
86,0.402293056314,0.252026036571,79,5.2,PAL,DeepSpeech
87,0.333553732487,0.247385527521,102,5.2,PAL,DeepSpeech
