,Error,Energy,Iteration,Cost,Method,Architecture
0,0.197772034202,0.319375496282,11,5.2,PAL,DeepSpeech
1,0.225334032291,0.307753104996,28,5.2,PAL,DeepSpeech
2,0.235287567149,0.252172748846,68,5.2,PAL,DeepSpeech
3,0.242781149281,0.241972448415,35,5.2,PAL,DeepSpeech
4,0.321498057335,0.214704534409,64,5.2,PAL,DeepSpeech
5,0.3233817347,0.177585255847,79,5.2,PAL,DeepSpeech
6,0.33018952446,0.138092572783,129,5.2,PAL,DeepSpeech
7,0.331555457831,0.124919226303,155,5.2,PAL,DeepSpeech
8,0.34704193033,0.233723414104,91,5.2,PAL,DeepSpeech
9,0.358970455385,0.223411652935,190,5.2,PAL,DeepSpeech
10,0.3697440265,0.314593244703,76,5.2,PAL,DeepSpeech
11,0.321094480746,0.261666248082,22,5.2,PAL,DeepSpeech
12,0.297623402058,0.256602728611,97,5.2,PAL,DeepSpeech
13,0.285377149238,0.291884994338,13,5.2,PAL,DeepSpeech
14,0.390566588207,0.230804669462,71,5.2,PAL,DeepSpeech
15,0.420223830993,0.238034743535,25,5.2,PAL,DeepSpeech
16,0.349310765055,0.225524346367,191,5.2,PAL,DeepSpeech
17,0.289925861058,0.253424903568,4,5.2,PAL,DeepSpeech
18,0.313480877438,0.30886181997,41,5.2,PAL,DeepSpeech
19,0.426509289873,0.254460767045,162,5.2,PAL,DeepSpeech
20,0.368124147008,0.400669735363,198,5.2,PAL,DeepSpeech
21,0.302125882338,0.278143812114,40,5.2,PAL,DeepSpeech
22,0.365576666154,0.262380749404,27,5.2,PAL,DeepSpeech
23,0.346792178635,0.256638338694,53,5.2,PAL,DeepSpeech
24,0.287689378455,0.355658471422,133,5.2,PAL,DeepSpeech
25,0.284521120658,0.247983611827,42,5.2,PAL,DeepSpeech
26,0.396679625081,0.234390301027,63,5.2,PAL,DeepSpeech
27,0.325488537562,0.348415154159,10,5.2,PAL,DeepSpeech
28,0.330318114268,0.234947109608,118,5.2,PAL,DeepSpeech
29,0.340699602912,0.253685897241,8,5.2,PAL,DeepSpeech
30,0.307969402545,0.268381281988,58,5.2,PAL,DeepSpeech
31,0.33663493599,0.280628043941,131,5.2,PAL,DeepSpeech
32,0.298922602931,0.257847466992,159,5.2,PAL,DeepSpeech
33,0.277834070115,0.324178646781,88,5.2,PAL,DeepSpeech
34,0.440753417287,0.282917630683,180,5.2,PAL,DeepSpeech
35,0.284772844599,0.252352432919,132,5.2,PAL,DeepSpeech
36,0.333527841977,0.275304197417,20,5.2,PAL,DeepSpeech
37,0.412663628061,0.372948196408,33,5.2,PAL,DeepSpeech
38,0.467504536822,0.37263562477,26,5.2,PAL,DeepSpeech
39,0.295390922884,0.25885289287,5,5.2,PAL,DeepSpeech
40,0.337284965431,0.277288807786,66,5.2,PAL,DeepSpeech
41,0.341536787372,0.31060539776,54,5.2,PAL,DeepSpeech
42,0.313572724632,0.371152010803,199,5.2,PAL,DeepSpeech
43,0.286815816079,0.243398071679,185,5.2,PAL,DeepSpeech
44,0.281688442509,0.350034949106,103,5.2,PAL,DeepSpeech
45,0.305162532012,0.317601833419,70,5.2,PAL,DeepSpeech
46,0.370940029842,0.256544204527,181,5.2,PAL,DeepSpeech
47,0.281253709464,0.304016172771,177,5.2,PAL,DeepSpeech
48,0.456435670036,0.32992555073,29,5.2,PAL,DeepSpeech
49,0.362487919719,0.268215901373,96,5.2,PAL,DeepSpeech
50,0.415039577273,0.371413346061,81,5.2,PAL,DeepSpeech
51,0.391088213195,0.260722917889,72,5.2,PAL,DeepSpeech
52,0.403007749878,0.288922275277,161,5.2,PAL,DeepSpeech
53,0.38105740787,0.230332079851,111,5.2,PAL,DeepSpeech
54,0.284886339754,0.26769422107,130,5.2,PAL,DeepSpeech
