,Error,Energy,Iteration,Cost,Method,Architecture
0,0.150774516077,0.276967027259,73,4.15,PAL,ResNet
1,0.233012450696,0.214517595118,84,4.15,PAL,ResNet
2,0.3152,0.194485431462,89,4.15,PAL,ResNet
3,0.389290824132,0.178402305395,54,4.15,PAL,ResNet
4,0.408076513509,0.178372339257,38,4.15,PAL,ResNet
5,0.430724968052,0.219160971638,33,4.15,PAL,ResNet
6,0.311626516677,0.247074883085,35,4.15,PAL,ResNet
7,0.411027088486,0.249129294208,129,4.15,PAL,ResNet
8,0.39325896476,0.214785990253,67,4.15,PAL,ResNet
9,0.363029493981,0.285576645463,13,4.15,PAL,ResNet
10,0.429581593858,0.237677744869,101,4.15,PAL,ResNet
11,0.402168429048,0.332455189477,30,4.15,PAL,ResNet
12,0.345812207754,0.258201579105,177,4.15,PAL,ResNet
13,0.449333073619,0.209602366909,167,4.15,PAL,ResNet
14,0.36244642925,0.288534988172,91,4.15,PAL,ResNet
15,0.323247469523,0.356432262999,19,4.15,PAL,ResNet
16,0.362805274279,0.311667156616,154,4.15,PAL,ResNet
17,0.31471528034,0.255292254683,103,4.15,PAL,ResNet
18,0.339343940613,0.252974956905,140,4.15,PAL,ResNet
19,0.303078705338,0.273515205071,46,4.15,PAL,ResNet
20,0.304764126419,0.234463762587,184,4.15,PAL,ResNet
21,0.344075698065,0.272780345462,187,4.15,PAL,ResNet
22,0.317028791951,0.252819224994,102,4.15,PAL,ResNet
23,0.342569875726,0.269871733676,179,4.15,PAL,ResNet
24,0.368333794966,0.325998443421,11,4.15,PAL,ResNet
25,0.301537987373,0.221612064308,183,4.15,PAL,ResNet
26,0.334983777909,0.29542022369,112,4.15,PAL,ResNet
27,0.404023898334,0.39384557539,199,4.15,PAL,ResNet
28,0.376755577692,0.237328167642,50,4.15,PAL,ResNet
29,0.323859299353,0.297951213027,45,4.15,PAL,ResNet
30,0.345731426643,0.277254575903,141,4.15,PAL,ResNet
31,0.375660018995,0.318484984712,171,4.15,PAL,ResNet
32,0.325187410866,0.257423137437,62,4.15,PAL,ResNet
33,0.314341068482,0.293280216104,12,4.15,PAL,ResNet
34,0.383302687759,0.214448189584,1,4.15,PAL,ResNet
35,0.304884349258,0.284839736957,65,4.15,PAL,ResNet
36,0.388324279861,0.267374448378,170,4.15,PAL,ResNet
37,0.404885209775,0.323659445704,87,4.15,PAL,ResNet
38,0.334898201509,0.300785252923,95,4.15,PAL,ResNet
39,0.316243017492,0.232637273213,4,4.15,PAL,ResNet
40,0.318357070515,0.297174538497,15,4.15,PAL,ResNet
41,0.327547700362,0.239368700766,135,4.15,PAL,ResNet
42,0.457046831863,0.317642182869,159,4.15,PAL,ResNet
43,0.391999814532,0.26496093351,193,4.15,PAL,ResNet
44,0.362012666122,0.276973424697,47,4.15,PAL,ResNet
45,0.447056960603,0.229864694641,99,4.15,PAL,ResNet
46,0.313312988286,0.234548501829,120,4.15,PAL,ResNet
47,0.324774339248,0.273903813697,48,4.15,PAL,ResNet
48,0.382813074994,0.269185356619,168,4.15,PAL,ResNet
49,0.317777108393,0.300677937406,136,4.15,PAL,ResNet
50,0.402615001008,0.290521933351,152,4.15,PAL,ResNet
51,0.347519694226,0.299460761522,59,4.15,PAL,ResNet
52,0.305750295548,0.322794776188,123,4.15,PAL,ResNet
53,0.308839297174,0.341112424781,106,4.15,PAL,ResNet
54,0.3470131452,0.262630038247,181,4.15,PAL,ResNet
55,0.348778184392,0.22789699138,110,4.15,PAL,ResNet
56,0.412127008422,0.309845675103,3,4.15,PAL,ResNet
57,0.334265563535,0.373070125574,41,4.15,PAL,ResNet
58,0.428899528363,0.236041406549,188,4.15,PAL,ResNet
59,0.464244661186,0.307716119555,7,4.15,PAL,ResNet
60,0.39196038373,0.330644749931,5,4.15,PAL,ResNet
61,0.449097779144,0.315839350294,105,4.15,PAL,ResNet
62,0.344625595302,0.288084097563,121,4.15,PAL,ResNet
63,0.412931826708,0.27896171102,58,4.15,PAL,ResNet
64,0.438338443454,0.336953878318,80,4.15,PAL,ResNet
65,0.419827734108,0.279159358687,77,4.15,PAL,ResNet
66,0.366422369979,0.226768629485,93,4.15,PAL,ResNet
67,0.394012361949,0.262454434017,68,4.15,PAL,ResNet
68,0.39137669612,0.305917591606,40,4.15,PAL,ResNet
69,0.305935181017,0.276875988404,149,4.15,PAL,ResNet
70,0.360362078544,0.310797551771,6,4.15,PAL,ResNet
