,Error,Energy,Iteration,Cost,Method,Architecture
0,0.150774516077,0.276967027259,83,4.15,PAL,ResNet
1,0.233012450696,0.214517595118,90,4.15,PAL,ResNet
2,0.3152,0.194485431462,51,4.15,PAL,ResNet
3,0.389290824132,0.178402305395,71,4.15,PAL,ResNet
4,0.408076513509,0.178372339257,61,4.15,PAL,ResNet
5,0.423446494074,0.278358876746,52,4.15,PAL,ResNet
6,0.319940174104,0.23708379271,102,4.15,PAL,ResNet
7,0.351692486987,0.217209562011,157,4.15,PAL,ResNet
8,0.398209717929,0.236798416811,158,4.15,PAL,ResNet
9,0.382595937617,0.23677496039,134,4.15,PAL,ResNet
10,0.422626945132,0.311458308122,89,4.15,PAL,ResNet
11,0.379934675237,0.218724090056,181,4.15,PAL,ResNet
12,0.339050775428,0.24159996412,132,4.15,PAL,ResNet
13,0.364753645041,0.314183922001,178,4.15,PAL,ResNet
14,0.346865756052,0.268703905332,19,4.15,PAL,ResNet
15,0.303667184929,0.240914155753,99,4.15,PAL,ResNet
16,0.319840242072,0.222729044166,107,4.15,PAL,ResNet
17,0.370359084887,0.256909325364,26,4.15,PAL,ResNet
18,0.335004113746,0.250845063519,36,4.15,PAL,ResNet
19,0.403674919498,0.303367959104,14,4.15,PAL,ResNet
20,0.410872269547,0.291613767173,119,4.15,PAL,ResNet
21,0.32027660127,0.225827220189,15,4.15,PAL,ResNet
22,0.346705311466,0.251052484904,103,4.15,PAL,ResNet
23,0.408275802537,0.305454972417,66,4.15,PAL,ResNet
24,0.381607443169,0.299130301701,139,4.15,PAL,ResNet
25,0.415444797232,0.216712149786,120,4.15,PAL,ResNet
26,0.386269333529,0.2403967848,174,4.15,PAL,ResNet
27,0.439638457271,0.291002150024,109,4.15,PAL,ResNet
28,0.303334200627,0.237216417065,183,4.15,PAL,ResNet
29,0.314740498693,0.271661624332,79,4.15,PAL,ResNet
30,0.365505944978,0.323179771939,41,4.15,PAL,ResNet
31,0.338129732664,0.226094191935,113,4.15,PAL,ResNet
32,0.342384391898,0.242167653768,87,4.15,PAL,ResNet
33,0.332635171723,0.315735709666,76,4.15,PAL,ResNet
34,0.320579474737,0.245492764077,169,4.15,PAL,ResNet
35,0.330856680243,0.381310122078,180,4.15,PAL,ResNet
36,0.375908285728,0.314532470025,159,4.15,PAL,ResNet
37,0.389151964352,0.3633501429,17,4.15,PAL,ResNet
38,0.35024411735,0.275729051478,91,4.15,PAL,ResNet
39,0.322853335963,0.267808522041,40,4.15,PAL,ResNet
40,0.312339860892,0.244396829871,23,4.15,PAL,ResNet
41,0.374072106198,0.246538159547,4,4.15,PAL,ResNet
42,0.307681001562,0.344373944457,192,4.15,PAL,ResNet
43,0.303571057591,0.249497539003,80,4.15,PAL,ResNet
44,0.34309069056,0.255412164884,133,4.15,PAL,ResNet
45,0.318862865827,0.220863158627,31,4.15,PAL,ResNet
46,0.368496473788,0.336670820808,165,4.15,PAL,ResNet
47,0.381999477561,0.298288085898,67,4.15,PAL,ResNet
48,0.420177017881,0.298401255812,135,4.15,PAL,ResNet
49,0.360570266646,0.25338552569,150,4.15,PAL,ResNet
50,0.468856199579,0.260453552602,146,4.15,PAL,ResNet
51,0.421412492051,0.272398981849,141,4.15,PAL,ResNet
52,0.45218903469,0.312721267216,32,4.15,PAL,ResNet
53,0.339246392978,0.405133329974,16,4.15,PAL,ResNet
54,0.392449404867,0.247718674926,96,4.15,PAL,ResNet
55,0.456307581295,0.250429970343,162,4.15,PAL,ResNet
56,0.329437146034,0.217495958028,3,4.15,PAL,ResNet
57,0.348097117909,0.255208221781,47,4.15,PAL,ResNet
58,0.37045425221,0.331651566501,172,4.15,PAL,ResNet
59,0.302063611803,0.352894906152,164,4.15,PAL,ResNet
60,0.405734224713,0.212183374496,64,4.15,PAL,ResNet
61,0.321019300722,0.341505241068,153,4.15,PAL,ResNet
62,0.462027427683,0.276222249462,62,4.15,PAL,ResNet
63,0.445430149926,0.237085319086,199,4.15,PAL,ResNet
64,0.325102618357,0.215726991502,44,4.15,PAL,ResNet
65,0.356150394334,0.359615204706,56,4.15,PAL,ResNet
66,0.327736262973,0.242937674307,5,4.15,PAL,ResNet
67,0.354844783115,0.223956025698,8,4.15,PAL,ResNet
68,0.409820230828,0.298311813358,77,4.15,PAL,ResNet
69,0.351950938412,0.254967354151,156,4.15,PAL,ResNet
70,0.372692888547,0.239538325057,194,4.15,PAL,ResNet
71,0.425827386958,0.263278294882,193,4.15,PAL,ResNet
72,0.34471316419,0.210360139137,58,4.15,PAL,ResNet
73,0.43882688129,0.264316391423,30,4.15,PAL,ResNet
74,0.300554414359,0.287027965356,75,4.15,PAL,ResNet
75,0.361653654701,0.213108801839,11,4.15,PAL,ResNet
76,0.353601325909,0.216645937732,34,4.15,PAL,ResNet
77,0.38787345344,0.245081595789,73,4.15,PAL,ResNet
78,0.408744535145,0.211087457127,117,4.15,PAL,ResNet
79,0.41234526038,0.251829896319,112,4.15,PAL,ResNet
80,0.364672553762,0.271095676946,81,4.15,PAL,ResNet
81,0.416095785878,0.303805385592,93,4.15,PAL,ResNet
82,0.328964586766,0.388958509358,177,4.15,PAL,ResNet
83,0.3352062534,0.32338933816,129,4.15,PAL,ResNet
84,0.465258471219,0.255483686815,122,4.15,PAL,ResNet
85,0.323773101316,0.29349460522,154,4.15,PAL,ResNet
86,0.341316854717,0.303368891837,48,4.15,PAL,ResNet
87,0.30379901887,0.231672270657,143,4.15,PAL,ResNet
88,0.441558813627,0.38981540901,29,4.15,PAL,ResNet
89,0.433793827345,0.24862125302,123,4.15,PAL,ResNet
90,0.340117856552,0.295837517361,190,4.15,PAL,ResNet
91,0.403203815552,0.279643691153,88,4.15,PAL,ResNet
92,0.369443516648,0.216127849505,128,4.15,PAL,ResNet
93,0.425705234861,0.289897568963,126,4.15,PAL,ResNet
94,0.404951085055,0.247384464596,37,4.15,PAL,ResNet
95,0.32285345472,0.271961340845,7,4.15,PAL,ResNet
96,0.475521409658,0.271357908768,39,4.15,PAL,ResNet
97,0.352510503144,0.253276153489,184,4.15,PAL,ResNet
98,0.350587613498,0.232783746521,97,4.15,PAL,ResNet
99,0.358201748637,0.256221778162,166,4.15,PAL,ResNet
100,0.346712561917,0.261179948502,65,4.15,PAL,ResNet
101,0.360552839219,0.218058478699,140,4.15,PAL,ResNet
102,0.341405471659,0.236522678012,74,4.15,PAL,ResNet
103,0.388101240282,0.262928914462,35,4.15,PAL,ResNet
104,0.376731515753,0.267133509137,182,4.15,PAL,ResNet
105,0.377049312297,0.225709965162,179,4.15,PAL,ResNet
