,Error,Energy,Iteration,Cost,Method,Architecture
0,0.150774516077,0.276967027259,79,4.15,PAL,ResNet
1,0.233012450696,0.214517595118,70,4.15,PAL,ResNet
2,0.3152,0.194485431462,84,4.15,PAL,ResNet
3,0.389290824132,0.178402305395,42,4.15,PAL,ResNet
4,0.408076513509,0.178372339257,71,4.15,PAL,ResNet
5,0.35965868811,0.215924867789,80,4.15,PAL,ResNet
6,0.343041556794,0.318045890162,116,4.15,PAL,ResNet
7,0.332623002672,0.252510876608,49,4.15,PAL,ResNet
8,0.441173057609,0.299271809256,149,4.15,PAL,ResNet
9,0.406266380822,0.251132649736,38,4.15,PAL,ResNet
10,0.386115062588,0.357426531741,40,4.15,PAL,ResNet
11,0.389893120792,0.372384004506,60,4.15,PAL,ResNet
12,0.340809779198,0.229658732369,52,4.15,PAL,ResNet
13,0.36211682986,0.271114127383,188,4.15,PAL,ResNet
14,0.381774691568,0.224161381021,108,4.15,PAL,ResNet
15,0.344454206287,0.236874441462,15,4.15,PAL,ResNet
16,0.379561081579,0.24802002059,101,4.15,PAL,ResNet
17,0.372074411323,0.36172281785,122,4.15,PAL,ResNet
18,0.299533332695,0.294893220137,34,4.15,PAL,ResNet
19,0.383314170251,0.368050579711,144,4.15,PAL,ResNet
20,0.39444056925,0.323718289112,163,4.15,PAL,ResNet
21,0.419682509914,0.283971413168,23,4.15,PAL,ResNet
22,0.347535648861,0.295088886029,115,4.15,PAL,ResNet
23,0.371064238402,0.249834117066,107,4.15,PAL,ResNet
24,0.367452174099,0.315637993964,20,4.15,PAL,ResNet
25,0.436775772921,0.318074075234,65,4.15,PAL,ResNet
26,0.390700683549,0.273467504539,104,4.15,PAL,ResNet
27,0.347799895803,0.343958918741,19,4.15,PAL,ResNet
28,0.323963453061,0.308944210874,96,4.15,PAL,ResNet
29,0.345908326072,0.232727710464,67,4.15,PAL,ResNet
30,0.329948374592,0.246903017105,88,4.15,PAL,ResNet
31,0.452438267545,0.31477882875,11,4.15,PAL,ResNet
32,0.371766033015,0.220428978789,123,4.15,PAL,ResNet
33,0.321995220873,0.237256117293,85,4.15,PAL,ResNet
34,0.338158795419,0.23364884044,156,4.15,PAL,ResNet
35,0.331540592733,0.244317677603,16,4.15,PAL,ResNet
36,0.488651505122,0.233164483025,92,4.15,PAL,ResNet
37,0.47301455574,0.334990482852,81,4.15,PAL,ResNet
38,0.368335265907,0.261640964745,187,4.15,PAL,ResNet
39,0.309887668521,0.233192658778,51,4.15,PAL,ResNet
40,0.326816998181,0.278648600485,191,4.15,PAL,ResNet
41,0.402038720107,0.289366771429,39,4.15,PAL,ResNet
42,0.410913817339,0.219256210672,41,4.15,PAL,ResNet
43,0.30228039578,0.340966556433,114,4.15,PAL,ResNet
44,0.317957658884,0.271105356137,196,4.15,PAL,ResNet
45,0.412272622785,0.317487106666,27,4.15,PAL,ResNet
46,0.335813692831,0.334070384904,31,4.15,PAL,ResNet
47,0.309839826674,0.244601033112,166,4.15,PAL,ResNet
48,0.371500789856,0.249116666594,57,4.15,PAL,ResNet
49,0.338825352813,0.296999487983,12,4.15,PAL,ResNet
50,0.311161311464,0.215542230296,95,4.15,PAL,ResNet
51,0.356203843994,0.212083292338,90,4.15,PAL,ResNet
52,0.389463795777,0.210420928316,128,4.15,PAL,ResNet
53,0.421831702209,0.250953482904,32,4.15,PAL,ResNet
54,0.320705046789,0.329881119467,134,4.15,PAL,ResNet
55,0.321012196886,0.254095936614,63,4.15,PAL,ResNet
56,0.338114736226,0.302667752004,113,4.15,PAL,ResNet
57,0.348952618373,0.242101878151,138,4.15,PAL,ResNet
58,0.30578972064,0.297401833446,194,4.15,PAL,ResNet
59,0.308741551808,0.332336479353,100,4.15,PAL,ResNet
60,0.31314000829,0.348964658823,153,4.15,PAL,ResNet
61,0.350099524319,0.216387732022,143,4.15,PAL,ResNet
62,0.314192905976,0.278859868858,78,4.15,PAL,ResNet
63,0.301465002072,0.242581875406,76,4.15,PAL,ResNet
64,0.387373459791,0.254412960257,154,4.15,PAL,ResNet
65,0.388093523302,0.305725682993,103,4.15,PAL,ResNet
66,0.408191494381,0.331313008095,59,4.15,PAL,ResNet
67,0.427846399519,0.299002651212,133,4.15,PAL,ResNet
68,0.378251310195,0.292784307252,109,4.15,PAL,ResNet
69,0.311617043851,0.226288868647,110,4.15,PAL,ResNet
70,0.344220527966,0.315107372199,75,4.15,PAL,ResNet
71,0.379926079975,0.232490023235,55,4.15,PAL,ResNet
72,0.35166068615,0.272336414763,112,4.15,PAL,ResNet
73,0.376628741214,0.257816899279,14,4.15,PAL,ResNet
74,0.338495979958,0.298813559124,181,4.15,PAL,ResNet
75,0.31241526492,0.301701736219,64,4.15,PAL,ResNet
76,0.360484966699,0.258746372233,97,4.15,PAL,ResNet
77,0.453445059945,0.29563877391,43,4.15,PAL,ResNet
78,0.358879439889,0.291407249271,177,4.15,PAL,ResNet
79,0.306993272147,0.228561097106,178,4.15,PAL,ResNet
80,0.398300778577,0.220396215677,155,4.15,PAL,ResNet
81,0.477100865593,0.232827126481,124,4.15,PAL,ResNet
82,0.310892419293,0.286589826806,98,4.15,PAL,ResNet
83,0.393767171801,0.211640145542,30,4.15,PAL,ResNet
84,0.304203441491,0.270128705562,157,4.15,PAL,ResNet
85,0.365319960878,0.344068244927,0,4.15,PAL,ResNet
86,0.310691675158,0.259228386602,186,4.15,PAL,ResNet
87,0.341920162598,0.307949508571,3,4.15,PAL,ResNet
88,0.426323583201,0.255117295928,131,4.15,PAL,ResNet
89,0.394504783427,0.277634345704,35,4.15,PAL,ResNet
90,0.306769339569,0.29253109103,175,4.15,PAL,ResNet
91,0.443812544417,0.306749383185,190,4.15,PAL,ResNet
92,0.426011782411,0.295917706243,183,4.15,PAL,ResNet
