,Error,Energy,Iteration,Cost,Method,Architecture
0,0.150774516077,0.276967027259,48,4.15,PAL,ResNet
1,0.233012450696,0.214517595118,88,4.15,PAL,ResNet
2,0.3152,0.194485431462,40,4.15,PAL,ResNet
3,0.389290824132,0.178402305395,38,4.15,PAL,ResNet
4,0.408076513509,0.178372339257,35,4.15,PAL,ResNet
5,0.35848531474,0.360509679905,131,4.15,PAL,ResNet
6,0.329599540216,0.242671743532,169,4.15,PAL,ResNet
7,0.328951523015,0.232143996785,144,4.15,PAL,ResNet
8,0.317085448534,0.248377787326,179,4.15,PAL,ResNet
9,0.300846553222,0.340654154767,55,4.15,PAL,ResNet
10,0.352231919979,0.273579060874,122,4.15,PAL,ResNet
11,0.303819078155,0.232587689671,45,4.15,PAL,ResNet
12,0.323448588827,0.241844622207,193,4.15,PAL,ResNet
13,0.465332579641,0.313666932229,72,4.15,PAL,ResNet
14,0.319801274137,0.29096580562,130,4.15,PAL,ResNet
15,0.326678760765,0.281116419385,187,4.15,PAL,ResNet
16,0.349900394677,0.288553469995,78,4.15,PAL,ResNet
17,0.384530597177,0.304141755616,115,4.15,PAL,ResNet
18,0.377946919163,0.3634941087,105,4.15,PAL,ResNet
19,0.366310268238,0.250002690477,155,4.15,PAL,ResNet
20,0.30414374415,0.355631260203,126,4.15,PAL,ResNet
21,0.311608408416,0.29991247911,138,4.15,PAL,ResNet
22,0.383389885212,0.259803233274,44,4.15,PAL,ResNet
23,0.422224394986,0.243688873416,123,4.15,PAL,ResNet
24,0.362393674738,0.24779784043,82,4.15,PAL,ResNet
25,0.330076019954,0.247262561316,50,4.15,PAL,ResNet
26,0.316981083544,0.23007544845,180,4.15,PAL,ResNet
27,0.475204673473,0.22679364306,137,4.15,PAL,ResNet
28,0.327981711147,0.234972686334,149,4.15,PAL,ResNet
29,0.37656019334,0.288136259023,46,4.15,PAL,ResNet
30,0.345683436457,0.306131102152,143,4.15,PAL,ResNet
31,0.311851738624,0.255014405576,12,4.15,PAL,ResNet
32,0.336413574669,0.369223704408,188,4.15,PAL,ResNet
33,0.460755456265,0.297552720235,99,4.15,PAL,ResNet
34,0.391563277906,0.346087971712,86,4.15,PAL,ResNet
35,0.342247867256,0.351598535246,7,4.15,PAL,ResNet
36,0.319304376655,0.35651822381,11,4.15,PAL,ResNet
37,0.395626594161,0.2285875085,83,4.15,PAL,ResNet
38,0.323178442146,0.238057547891,16,4.15,PAL,ResNet
39,0.337860615356,0.375375665818,5,4.15,PAL,ResNet
40,0.339234542553,0.382218761508,168,4.15,PAL,ResNet
41,0.389566969805,0.243942670381,134,4.15,PAL,ResNet
42,0.450072861729,0.331077307645,157,4.15,PAL,ResNet
43,0.338975054814,0.325678636371,37,4.15,PAL,ResNet
44,0.378119257766,0.342291025718,10,4.15,PAL,ResNet
45,0.320336197763,0.393912940954,107,4.15,PAL,ResNet
46,0.344514800725,0.270976160644,68,4.15,PAL,ResNet
47,0.30736804225,0.259740832881,178,4.15,PAL,ResNet
48,0.326532603543,0.267666232864,120,4.15,PAL,ResNet
49,0.344544597282,0.231744069162,102,4.15,PAL,ResNet
50,0.330805589985,0.335844833269,33,4.15,PAL,ResNet
51,0.318391940731,0.210637020983,189,4.15,PAL,ResNet
52,0.319083339362,0.335144853668,81,4.15,PAL,ResNet
53,0.494165421404,0.248601507346,47,4.15,PAL,ResNet
54,0.357136578479,0.318443396619,73,4.15,PAL,ResNet
55,0.487049082768,0.283980700975,70,4.15,PAL,ResNet
56,0.401469234108,0.257045187798,96,4.15,PAL,ResNet
57,0.318003294675,0.379553677933,57,4.15,PAL,ResNet
58,0.409012104791,0.315121685784,146,4.15,PAL,ResNet
59,0.449633026176,0.24978676575,87,4.15,PAL,ResNet
60,0.344626469127,0.235456992284,25,4.15,PAL,ResNet
61,0.35184293677,0.278808742564,17,4.15,PAL,ResNet
62,0.431092937148,0.235250297076,148,4.15,PAL,ResNet
63,0.486729580001,0.349992804804,198,4.15,PAL,ResNet
64,0.463168986891,0.273943065959,77,4.15,PAL,ResNet
65,0.455250213424,0.262612099788,132,4.15,PAL,ResNet
66,0.385317555486,0.320382025329,90,4.15,PAL,ResNet
67,0.342659468603,0.264023337397,190,4.15,PAL,ResNet
68,0.400926842042,0.26715835167,160,4.15,PAL,ResNet
69,0.367947140315,0.230741253253,175,4.15,PAL,ResNet
70,0.415440722896,0.32003676408,158,4.15,PAL,ResNet
71,0.318254351537,0.253328320237,94,4.15,PAL,ResNet
72,0.35740722073,0.231725068967,147,4.15,PAL,ResNet
73,0.365487038969,0.273569242403,191,4.15,PAL,ResNet
74,0.345420380398,0.272572678021,164,4.15,PAL,ResNet
75,0.456895651317,0.267247520463,92,4.15,PAL,ResNet
76,0.430191737219,0.259030754541,186,4.15,PAL,ResNet
77,0.417210197489,0.319562011545,165,4.15,PAL,ResNet
78,0.350552474828,0.290198189425,117,4.15,PAL,ResNet
79,0.3257626655,0.368963611065,91,4.15,PAL,ResNet
80,0.424495194537,0.270701777811,111,4.15,PAL,ResNet
81,0.419663341358,0.312482413879,125,4.15,PAL,ResNet
82,0.349257874776,0.24228688055,65,4.15,PAL,ResNet
83,0.389917381968,0.22012010404,153,4.15,PAL,ResNet
84,0.372150613034,0.25631992591,181,4.15,PAL,ResNet
85,0.382826237675,0.349700874046,161,4.15,PAL,ResNet
86,0.402106806254,0.252448552453,3,4.15,PAL,ResNet
87,0.302967771229,0.267939864027,71,4.15,PAL,ResNet
88,0.41871379954,0.246250588133,97,4.15,PAL,ResNet
89,0.340357822836,0.228826417199,2,4.15,PAL,ResNet
90,0.365406046191,0.276015404356,59,4.15,PAL,ResNet
91,0.307044586708,0.324288223957,101,4.15,PAL,ResNet
92,0.346627774975,0.209848504955,51,4.15,PAL,ResNet
93,0.320638564847,0.373711653401,171,4.15,PAL,ResNet
94,0.330266905216,0.249685209873,174,4.15,PAL,ResNet
95,0.323447280353,0.223455431989,75,4.15,PAL,ResNet
96,0.320665575263,0.284769329386,53,4.15,PAL,ResNet
97,0.34247131455,0.315750788286,74,4.15,PAL,ResNet
98,0.316966700866,0.267500856897,127,4.15,PAL,ResNet
99,0.314529013603,0.252745503845,36,4.15,PAL,ResNet
100,0.414726382125,0.251369560575,104,4.15,PAL,ResNet
101,0.399288932405,0.258847364911,113,4.15,PAL,ResNet
102,0.349016538531,0.262270968323,54,4.15,PAL,ResNet
103,0.341204280997,0.244497231994,6,4.15,PAL,ResNet
104,0.302720517938,0.235255821633,152,4.15,PAL,ResNet
105,0.357443187622,0.370760787326,22,4.15,PAL,ResNet
106,0.387168533847,0.231804599384,42,4.15,PAL,ResNet
107,0.435582943562,0.319686387342,95,4.15,PAL,ResNet
108,0.32925786465,0.230145732965,106,4.15,PAL,ResNet
109,0.327996368974,0.278447305633,21,4.15,PAL,ResNet
110,0.336243413901,0.30547243997,108,4.15,PAL,ResNet
111,0.359267114962,0.259919384045,136,4.15,PAL,ResNet
112,0.354296283489,0.251596020812,129,4.15,PAL,ResNet
113,0.379636912882,0.23126764676,194,4.15,PAL,ResNet
