,Error,Energy,Iteration,Cost,Method,Architecture
0,0.150774516077,0.276967027259,97,4.15,PAL,ResNet
1,0.233012450696,0.214517595118,98,4.15,PAL,ResNet
2,0.3152,0.194485431462,37,4.15,PAL,ResNet
3,0.389290824132,0.178402305395,31,4.15,PAL,ResNet
4,0.408076513509,0.178372339257,42,4.15,PAL,ResNet
5,0.326078379982,0.26362434392,105,4.15,PAL,ResNet
6,0.348184195962,0.239804993148,28,4.15,PAL,ResNet
7,0.380601889253,0.280880614713,77,4.15,PAL,ResNet
8,0.350720077476,0.2333022324,58,4.15,PAL,ResNet
9,0.406594367928,0.277647712005,21,4.15,PAL,ResNet
10,0.366712408881,0.273232397395,43,4.15,PAL,ResNet
11,0.39907596712,0.232975082757,1,4.15,PAL,ResNet
12,0.337893540735,0.379797043708,52,4.15,PAL,ResNet
13,0.446724639665,0.214532475239,123,4.15,PAL,ResNet
14,0.310533316384,0.35215658375,177,4.15,PAL,ResNet
15,0.307793840252,0.364167605863,111,4.15,PAL,ResNet
16,0.371014902175,0.240600866295,25,4.15,PAL,ResNet
17,0.33453579099,0.282769954828,194,4.15,PAL,ResNet
18,0.324068522719,0.380310336639,76,4.15,PAL,ResNet
19,0.394187769968,0.253557652801,23,4.15,PAL,ResNet
20,0.362879605572,0.25992518482,68,4.15,PAL,ResNet
21,0.350876172324,0.326571493683,145,4.15,PAL,ResNet
22,0.316326517516,0.215840269074,30,4.15,PAL,ResNet
23,0.319964058287,0.216173525286,188,4.15,PAL,ResNet
24,0.318231130901,0.21647955476,119,4.15,PAL,ResNet
25,0.339356680822,0.330711151129,191,4.15,PAL,ResNet
26,0.401216609602,0.350578037463,131,4.15,PAL,ResNet
27,0.378613434802,0.294870562805,193,4.15,PAL,ResNet
28,0.40192481763,0.278192174848,117,4.15,PAL,ResNet
29,0.458573588045,0.259791925755,70,4.15,PAL,ResNet
30,0.316651606896,0.374535730712,61,4.15,PAL,ResNet
31,0.323459271867,0.222062158068,169,4.15,PAL,ResNet
32,0.31834700468,0.27964228508,65,4.15,PAL,ResNet
33,0.3092139474,0.30303759936,39,4.15,PAL,ResNet
34,0.410678183384,0.221681995084,182,4.15,PAL,ResNet
35,0.323929148467,0.243547711553,89,4.15,PAL,ResNet
36,0.301124067201,0.318268290274,128,4.15,PAL,ResNet
37,0.355069968278,0.287438114911,102,4.15,PAL,ResNet
38,0.33501696233,0.334324354834,5,4.15,PAL,ResNet
39,0.337698548687,0.36301758265,166,4.15,PAL,ResNet
40,0.3728385808,0.299815058793,38,4.15,PAL,ResNet
41,0.313503916243,0.236398768477,67,4.15,PAL,ResNet
42,0.357477585018,0.220417601199,109,4.15,PAL,ResNet
43,0.340989759575,0.305416097139,50,4.15,PAL,ResNet
44,0.341267582218,0.212469165996,171,4.15,PAL,ResNet
45,0.454058173348,0.254931187412,198,4.15,PAL,ResNet
46,0.316883769131,0.243414560424,107,4.15,PAL,ResNet
47,0.326191482341,0.316593135815,41,4.15,PAL,ResNet
48,0.315017018868,0.365858426779,121,4.15,PAL,ResNet
